team_id,fifa_version,fifa_update,league_id,league_level,nationality_id,overall,attack,midfield,defence,coach_id,rival_team,international_prestige,domestic_prestige,transfer_budget_eur,club_worth_eur,starting_xi_average_age,whole_team_average_age,captain,short_free_kick,long_free_kick,left_short_free_kick,right_short_free_kick,penalties,left_corner,right_corner,def_team_width,def_team_depth,build_up_play_speed,build_up_play_dribbling,build_up_play_passing,chance_creation_passing,chance_creation_crossing,chance_creation_shooting
110912,19,68,32,2.0,27,68,70,67,69,,206,1,5.0,7100000.0,22000000.0,31.36,27.03,173383.0,230768.0,244033.0,230768.0,230768.0,224121.0,244033.0,230768.0,6.0,5.0,72.0,44.0,70.0,54.0,74.0,74.0
110913,15,59,4,1.0,7,66,67,66,66,60851.0,2007,5,8.0,950000.0,,27.09,25.59,200059.0,189548.0,189548.0,189548.0,189548.0,215927.0,189548.0,189548.0,,,38.0,45.0,49.0,45.0,42.0,53.0
110913,16,58,4,1.0,7,66,67,66,66,60851.0,2007,5,9.0,1400000.0,,24.55,23.15,201257.0,209780.0,209780.0,209780.0,209780.0,215927.0,209780.0,209780.0,,,65.0,45.0,58.0,45.0,58.0,53.0
110913,17,91,4,1.0,7,68,70,69,68,60851.0,2007,1,3.0,1400000.0,17000000.0,24.82,23.15,215391.0,215302.0,215302.0,215302.0,215302.0,209780.0,215302.0,215302.0,,,65.0,45.0,58.0,45.0,58.0,53.0
110913,18,84,4,1.0,7,69,72,69,68,60851.0,2007,1,3.0,1100000.0,2500000.0,24.36,23.24,215391.0,237333.0,237333.0,237333.0,237333.0,206485.0,237333.0,237333.0,,,51.0,48.0,50.0,44.0,78.0,57.0
110913,19,68,4,1.0,7,67,69,68,66,60851.0,2007,1,3.0,1800000.0,3500000.0,23.18,22.57,235579.0,237333.0,237333.0,237333.0,237333.0,235103.0,237333.0,237333.0,7.0,8.0,67.0,56.0,69.0,71.0,78.0,76.0
110913,20,61,4,1.0,7,67,68,68,67,60851.0,230,1,3.0,1800000.0,3500000.0,23.36,22.54,228983.0,232736.0,243339.0,232736.0,232736.0,251437.0,232736.0,232736.0,5.0,5.0,,,,,,
110913,21,64,4,1.0,7,68,70,68,68,60851.0,675,1,1.0,2900000.0,15000000.0,26.09,23.93,243628.0,257398.0,258626.0,257398.0,257398.0,257352.0,257398.0,257398.0,5.0,5.0,,,,,,
110915,15,59,31,1.0,27,69,72,69,69,896625.0,189,11,9.0,4000000.0,,28.27,25.63,169387.0,184339.0,184339.0,184339.0,184339.0,189728.0,184339.0,189065.0,,,66.0,31.0,41.0,53.0,44.0,66.0
110915,16,58,32,2.0,27,68,69,69,69,896625.0,189,10,9.0,4000000.0,,27.09,23.86,189065.0,229857.0,230938.0,229857.0,229857.0,229857.0,229857.0,229857.0,,,66.0,50.0,55.0,53.0,67.0,66.0
110915,17,91,32,2.0,27,69,69,70,69,896625.0,189,2,9.0,3000000.0,42000000.0,27.82,24.88,189065.0,201313.0,211325.0,201313.0,201313.0,201313.0,211325.0,201313.0,,,66.0,50.0,55.0,53.0,67.0,66.0
110915,18,84,32,2.0,27,68,69,68,67,896625.0,189,2,9.0,3000000.0,29000000.0,27.09,24.72,211325.0,190499.0,190499.0,190499.0,190499.0,227617.0,227223.0,227223.0,,,68.0,35.0,72.0,71.0,75.0,67.0
110915,19,1,32,2.0,27,63,61,62,65,896625.0,189,2,4.0,4000000.0,29000000.0,26.18,23.81,169387.0,211325.0,211325.0,211325.0,211325.0,211325.0,211325.0,211325.0,7.0,7.0,68.0,35.0,72.0,71.0,75.0,67.0
110929,15,59,347,1.0,140,70,71,71,69,286861.0,110930,7,19.0,350000.0,,27.64,26.32,203731.0,203593.0,188585.0,203593.0,203593.0,203593.0,188826.0,190471.0,,,52.0,50.0,51.0,52.0,54.0,67.0
110929,16,58,347,1.0,140,71,69,72,70,286861.0,110930,7,19.0,500000.0,,29.18,26.32,183883.0,188585.0,188585.0,188585.0,188585.0,206124.0,188826.0,183883.0,,,52.0,50.0,51.0,52.0,54.0,67.0
110929,17,91,347,1.0,140,71,72,71,70,286861.0,110930,5,10.0,3500000.0,22000000.0,27.64,25.93,165247.0,206124.0,206124.0,206124.0,206124.0,206124.0,188826.0,203593.0,,,52.0,50.0,51.0,52.0,54.0,67.0
110929,18,84,347,1.0,140,70,69,70,70,286861.0,110930,5,10.0,2200000.0,8000000.0,28.09,26.21,183883.0,183883.0,183883.0,183883.0,183883.0,183883.0,183883.0,183883.0,,,39.0,53.0,39.0,34.0,54.0,54.0
110929,19,68,347,1.0,140,70,71,69,69,286861.0,110930,6,9.0,2200000.0,10000000.0,29.36,26.5,206124.0,224449.0,206124.0,224449.0,218154.0,214562.0,239437.0,224449.0,7.0,6.0,39.0,53.0,38.0,34.0,34.0,34.0
110929,20,61,347,1.0,140,70,72,70,68,286861.0,110930,6,9.0,2200000.0,10000000.0,28.73,27.11,206124.0,219912.0,219912.0,219912.0,219912.0,228205.0,219912.0,219912.0,7.0,6.0,,,,,,
110929,21,64,347,1.0,140,69,72,69,68,286861.0,110930,6,9.0,2200000.0,10000000.0,30.27,26.93,228205.0,240675.0,219912.0,240675.0,219912.0,228205.0,240675.0,219912.0,7.0,6.0,,,,,,
110929,22,64,347,1.0,140,70,71,67,67,286861.0,110930,6,9.0,2200000.0,10000000.0,29.64,28.25,225145.0,240675.0,219912.0,240675.0,219912.0,228205.0,240675.0,219912.0,70.0,60.0,,,,,,
110929,23,9,347,1.0,140,69,69,66,69,286861.0,110930,6,9.0,,10000000.0,27.45,26.46,225139.0,225139.0,238086.0,225139.0,246927.0,225139.0,270273.0,228207.0,71.0,61.0,,,,,,
110930,15,59,347,1.0,140,70,70,70,69,29720314.0,110929,7,18.0,350000.0,,27.27,26.61,198832.0,208012.0,188403.0,208012.0,208012.0,204425.0,209787.0,211260.0,,,39.0,50.0,40.0,53.0,52.0,68.0
110930,16,58,347,1.0,140,71,70,71,72,29720314.0,110929,7,18.0,500000.0,,27.45,26.43,207785.0,227506.0,211260.0,227506.0,227506.0,211260.0,224917.0,227506.0,,,45.0,66.0,64.0,64.0,52.0,68.0
110930,17,91,347,1.0,140,70,72,70,69,29720314.0,110929,7,9.0,3000000.0,15000000.0,27.82,26.07,207785.0,229129.0,229129.0,229129.0,229129.0,229124.0,229129.0,229129.0,,,45.0,66.0,44.0,64.0,52.0,68.0
110930,18,84,347,1.0,140,69,69,70,66,29720314.0,110929,5,9.0,1600000.0,5000000.0,27.73,27.18,207785.0,211260.0,211260.0,226499.0,211260.0,241301.0,229128.0,229129.0,,,73.0,60.0,73.0,76.0,80.0,64.0
110930,19,68,347,1.0,140,68,68,71,66,29720314.0,110929,5,10.0,2600000.0,10500000.0,28.18,27.39,179822.0,241301.0,211260.0,241301.0,211260.0,241301.0,229129.0,229129.0,6.0,5.0,70.0,53.0,70.0,73.0,73.0,61.0
110930,20,61,347,1.0,140,68,68,68,67,29720314.0,110929,5,10.0,2600000.0,10500000.0,28.64,27.46,179822.0,251196.0,251196.0,251196.0,251196.0,251193.0,251196.0,251196.0,6.0,5.0,,,,,,
110930,21,64,347,1.0,140,69,71,69,69,29720314.0,110929,5,10.0,2600000.0,10500000.0,29.55,28.46,219911.0,251196.0,251196.0,251196.0,251196.0,243851.0,251196.0,251196.0,6.0,5.0,,,,,,
110930,22,64,347,1.0,140,69,71,68,68,29720314.0,110929,5,10.0,2600000.0,10500000.0,29.55,28.14,179822.0,243851.0,251196.0,243851.0,251196.0,243851.0,216682.0,216682.0,60.0,50.0,,,,,,
110930,23,9,347,1.0,140,70,70,70,69,29720314.0,110929,5,10.0,,10500000.0,27.36,27.43,257439.0,269596.0,271857.0,269596.0,251197.0,269625.0,271857.0,251197.0,61.0,51.0,,,,,,
110935,23,9,347,1.0,140,70,70,70,69,37288290.0,110929,5,10.0,,20300000.0,28.09,28.32,253451.0,242936.0,242936.0,242936.0,242936.0,270634.0,242936.0,270951.0,61.0,61.0,,,,,,
110955,19,68,2012,1.0,155,67,76,70,63,4916358.0,111768,3,5.0,27000000.0,190000000.0,29.09,27.57,196147.0,169051.0,169051.0,169051.0,169051.0,169051.0,196147.0,196147.0,7.0,8.0,70.0,47.0,70.0,77.0,77.0,77.0
110955,20,61,2012,1.0,155,68,75,70,64,4916358.0,112540,3,5.0,13100000.0,51800000.0,29.18,28.07,196147.0,222204.0,222204.0,222204.0,196147.0,196147.0,222204.0,222204.0,5.0,5.0,,,,,,
110955,21,64,2012,1.0,155,70,73,70,66,4916358.0,112540,3,5.0,13100000.0,51800000.0,30.64,29.39,196147.0,222204.0,222204.0,222204.0,222204.0,191910.0,222204.0,222204.0,5.0,5.0,,,,,,
110955,22,64,2012,1.0,155,68,71,69,65,4916358.0,112540,3,5.0,5000000.0,13400000.0,31.36,29.89,196147.0,231138.0,231138.0,231138.0,231138.0,217153.0,222204.0,222204.0,50.0,50.0,,,,,,
110955,23,9,2012,1.0,155,65,67,66,62,4916358.0,112540,3,5.0,,9400000.0,29.55,29.25,182043.0,217160.0,217160.0,217160.0,217160.0,231138.0,217160.0,217160.0,51.0,51.0,,,,,,
110967,21,40,2017,1.0,53,64,65,62,63,532808.0,110970,3,5.0,2000000.0,3200000.0,28.0,24.95,174602.0,254065.0,190742.0,190742.0,254065.0,174602.0,254155.0,254155.0,5.0,5.0,,,,,,
110968,21,64,2017,1.0,53,68,70,68,67,458754.0,110974,5,10.0,3300000.0,7900000.0,28.73,25.39,231301.0,231301.0,231301.0,231301.0,231301.0,253652.0,231301.0,231301.0,5.0,5.0,,,,,,
110968,22,43,2017,1.0,53,68,71,71,67,458754.0,110969,5,10.0,3300000.0,7900000.0,27.27,24.44,231301.0,231301.0,241131.0,231301.0,231301.0,257383.0,248052.0,264536.0,60.0,50.0,,,,,,
110969,22,64,2017,1.0,53,67,69,68,67,37656591.0,110968,4,8.0,2400000.0,5600000.0,31.09,27.87,236242.0,264566.0,264566.0,264566.0,264566.0,217201.0,259961.0,264570.0,50.0,50.0,,,,,,
110969,23,9,2017,1.0,53,67,67,69,66,37656591.0,114577,4,9.0,,14600000.0,30.82,28.35,247884.0,259961.0,259961.0,259961.0,259961.0,217201.0,259961.0,259961.0,51.0,51.0,,,,,,
110970,21,40,2017,1.0,53,63,65,63,63,16488543.0,110967,3,5.0,2000000.0,3200000.0,24.64,24.45,254935.0,254375.0,254375.0,254375.0,254375.0,254943.0,254375.0,254375.0,5.0,5.0,,,,,,
110970,23,9,2017,1.0,53,64,64,65,64,16488543.0,110974,2,7.0,,11200000.0,27.27,24.38,246068.0,254375.0,254375.0,254375.0,254375.0,254404.0,254375.0,254375.0,51.0,51.0,,,,,,
110974,21,64,2017,1.0,53,66,67,68,66,22158887.0,110970,3,7.0,2100000.0,3500000.0,31.55,29.07,241404.0,253640.0,261402.0,253640.0,253640.0,253640.0,253640.0,253640.0,6.0,6.0,,,,,,
110974,22,64,2017,1.0,53,67,69,68,66,22158887.0,110968,3,7.0,2100000.0,3500000.0,30.91,28.65,253583.0,253617.0,223553.0,253617.0,253617.0,223553.0,246407.0,246407.0,60.0,60.0,,,,,,
110974,23,9,2017,1.0,53,66,66,66,66,22158887.0,110970,3,7.0,,13500000.0,29.73,27.92,223553.0,223553.0,223553.0,223553.0,223553.0,223553.0,223553.0,223553.0,61.0,51.0,,,,,,
110975,15,59,335,1.0,55,68,72,69,68,429896.0,15029,6,18.0,700000.0,,28.64,25.11,214914.0,214922.0,214915.0,214922.0,214922.0,214922.0,214916.0,214919.0,,,54.0,55.0,45.0,59.0,44.0,44.0
110975,16,58,335,1.0,55,69,71,70,70,429896.0,15029,6,18.0,1800000.0,,28.45,25.0,189357.0,226266.0,230598.0,226266.0,226266.0,214724.0,226266.0,226266.0,,,54.0,55.0,45.0,59.0,44.0,44.0
110975,17,91,335,1.0,55,72,73,73,71,429896.0,15029,6,9.0,3500000.0,23000000.0,27.64,26.73,189357.0,196069.0,230598.0,196069.0,196069.0,214724.0,170719.0,215089.0,,,62.0,55.0,51.0,59.0,62.0,45.0
110975,18,84,335,1.0,55,74,74,74,74,429896.0,15029,6,9.0,3500000.0,20000000.0,29.0,28.4,218208.0,226266.0,221360.0,226266.0,226266.0,224344.0,214919.0,230598.0,,,53.0,50.0,53.0,69.0,80.0,70.0
110975,19,68,335,1.0,55,72,73,72,70,429896.0,15029,6,9.0,8100000.0,23000000.0,29.36,25.86,196069.0,170719.0,218208.0,170719.0,170719.0,170719.0,209660.0,196069.0,7.0,8.0,53.0,50.0,53.0,69.0,80.0,70.0
110975,20,61,335,1.0,55,72,74,73,72,429896.0,110977,6,10.0,8500000.0,41000000.0,30.27,27.27,225236.0,218747.0,218747.0,218747.0,218747.0,215103.0,218747.0,218747.0,7.0,8.0,,,,,,
110975,21,64,335,1.0,55,72,76,73,71,429896.0,112535,6,10.0,8500000.0,41000000.0,30.36,25.87,214911.0,256051.0,215042.0,256051.0,256051.0,232670.0,256051.0,256532.0,7.0,8.0,,,,,,
110975,22,64,335,1.0,55,71,75,71,70,429896.0,112535,6,10.0,8500000.0,41000000.0,29.73,26.96,196069.0,203796.0,203796.0,203796.0,203796.0,232670.0,243386.0,256051.0,70.0,80.0,,,,,,
110975,23,9,335,1.0,55,70,72,71,69,429896.0,112533,6,9.0,,36500000.0,29.64,27.65,232670.0,196069.0,187800.0,196069.0,196069.0,232670.0,187800.0,196069.0,71.0,81.0,,,,,,
110976,15,59,335,1.0,55,67,70,66,67,471757.0,110980,4,14.0,400000.0,,27.55,24.29,214834.0,214958.0,214958.0,214958.0,214958.0,227394.0,214958.0,214958.0,,,38.0,60.0,47.0,48.0,38.0,51.0
110976,16,58,335,1.0,55,68,69,67,68,471757.0,110980,4,13.0,940000.0,,26.45,23.96,219941.0,214844.0,231455.0,214844.0,214844.0,227394.0,214844.0,214844.0,,,42.0,60.0,47.0,48.0,38.0,51.0
110976,17,91,335,1.0,55,67,67,67,67,471757.0,112584,2,5.0,1400000.0,16000000.0,23.45,23.11,219941.0,234970.0,235282.0,234970.0,234970.0,229856.0,234970.0,234970.0,,,42.0,60.0,40.0,48.0,38.0,51.0
110976,18,84,335,1.0,55,69,69,70,70,471757.0,112584,2,5.0,2400000.0,16000000.0,29.36,29.0,219941.0,213601.0,214840.0,213601.0,213601.0,172619.0,213601.0,213601.0,,,50.0,60.0,53.0,66.0,72.0,55.0
110977,15,59,335,1.0,55,68,68,68,67,219788.0,101097,4,17.0,650000.0,,28.73,24.04,214703.0,214447.0,214447.0,214447.0,214447.0,221266.0,214447.0,214696.0,,,40.0,50.0,43.0,59.0,41.0,48.0
110977,16,58,335,1.0,55,67,69,68,66,219788.0,101097,4,17.0,1000000.0,,27.36,24.25,214696.0,219127.0,219127.0,219127.0,219127.0,223099.0,218747.0,221296.0,,,40.0,50.0,43.0,59.0,41.0,48.0
110977,17,91,335,1.0,55,68,70,70,69,219788.0,101097,6,6.0,1000000.0,10500000.0,26.73,24.0,214695.0,218747.0,218747.0,226808.0,218747.0,223099.0,218747.0,226808.0,,,53.0,45.0,57.0,59.0,41.0,57.0
110977,18,84,335,1.0,55,73,72,73,72,219788.0,101097,6,6.0,1000000.0,10500000.0,30.45,29.4,214695.0,226584.0,226584.0,226584.0,226584.0,214693.0,226584.0,226584.0,,,53.0,50.0,57.0,59.0,78.0,58.0
110977,19,68,335,1.0,55,68,69,68,67,219788.0,101097,6,6.0,2600000.0,8500000.0,27.18,27.89,215129.0,215129.0,215129.0,215267.0,215129.0,215267.0,238537.0,215129.0,5.0,5.0,36.0,50.0,37.0,31.0,71.0,51.0
110977,20,61,335,1.0,55,67,68,66,66,219788.0,101097,6,7.0,3100000.0,8500000.0,27.0,24.14,214703.0,215129.0,242971.0,215129.0,215129.0,252996.0,215129.0,215129.0,5.0,5.0,,,,,,
110977,23,9,335,1.0,55,66,68,66,67,219788.0,112535,3,6.0,,15500000.0,27.45,26.04,202089.0,244825.0,244825.0,244825.0,244825.0,219614.0,244825.0,244825.0,51.0,41.0,,,,,,
110978,15,59,335,1.0,55,63,65,63,61,5666333.0,110979,3,8.0,250000.0,,28.36,25.67,214590.0,215120.0,224140.0,215120.0,215120.0,215120.0,215120.0,215120.0,,,45.0,65.0,67.0,68.0,62.0,64.0
110978,16,58,335,1.0,55,67,68,67,66,5666333.0,112533,4,10.0,810000.0,,29.09,25.93,214590.0,229164.0,220568.0,229164.0,229164.0,229165.0,224504.0,229164.0,,,58.0,54.0,43.0,62.0,56.0,68.0
110978,17,91,335,1.0,55,66,68,65,65,5666333.0,112533,2,5.0,700000.0,7500000.0,29.36,25.93,215120.0,224504.0,215120.0,224504.0,224504.0,215120.0,229165.0,224504.0,,,44.0,48.0,42.0,44.0,56.0,54.0
110978,20,61,335,1.0,55,65,68,67,65,5666333.0,112533,2,2.0,1600000.0,5000000.0,28.91,27.14,218938.0,236256.0,224504.0,224504.0,236256.0,214818.0,239391.0,239391.0,5.0,4.0,,,,,,
110978,22,43,335,1.0,55,65,67,65,64,5666333.0,112533,2,4.0,1600000.0,5000000.0,30.0,27.83,215043.0,223857.0,261570.0,223857.0,223857.0,215043.0,261570.0,218938.0,50.0,40.0,,,,,,
110979,15,59,335,1.0,55,66,67,66,65,463903.0,110980,3,14.0,400000.0,,27.36,24.28,213849.0,221318.0,221318.0,221318.0,221318.0,226451.0,221318.0,221318.0,,,49.0,52.0,41.0,59.0,42.0,63.0
110980,15,59,335,1.0,55,71,72,72,72,474441.0,15029,7,20.0,950000.0,,30.73,25.11,214320.0,214320.0,214320.0,214320.0,214320.0,214320.0,214320.0,214313.0,,,57.0,47.0,44.0,56.0,45.0,54.0
110980,16,58,335,1.0,55,72,73,74,71,474441.0,15029,7,20.0,3000000.0,,28.73,24.43,196073.0,222154.0,214718.0,222154.0,222154.0,224344.0,214718.0,222154.0,,,57.0,47.0,44.0,56.0,45.0,54.0
110980,17,91,335,1.0,55,73,73,73,73,474441.0,15029,4,10.0,7000000.0,34500000.0,30.73,25.39,196073.0,173245.0,173245.0,173245.0,173245.0,196073.0,191725.0,191725.0,,,60.0,55.0,44.0,56.0,45.0,54.0
110980,18,84,335,1.0,55,75,77,75,75,474441.0,112668,4,10.0,7000000.0,34500000.0,29.36,28.2,215086.0,214302.0,214302.0,160132.0,214302.0,160000.0,214302.0,214302.0,,,68.0,75.0,68.0,71.0,55.0,79.0
110980,19,68,335,1.0,55,72,75,74,72,474441.0,15029,4,10.0,7200000.0,34500000.0,31.27,27.7,214759.0,196073.0,214294.0,196073.0,196073.0,196073.0,214838.0,214759.0,7.0,7.0,39.0,53.0,40.0,34.0,34.0,34.0
110980,20,61,335,1.0,55,72,74,71,73,474441.0,15029,5,10.0,7200000.0,37600000.0,29.82,27.08,196073.0,214429.0,236906.0,236906.0,214429.0,214429.0,214874.0,247423.0,7.0,8.0,,,,,,
110980,21,40,335,1.0,55,71,73,71,72,474441.0,110975,5,10.0,7200000.0,37600000.0,30.0,26.7,214446.0,214429.0,214429.0,229649.0,214429.0,214429.0,214874.0,247423.0,7.0,7.0,,,,,,
110980,23,9,335,1.0,55,70,71,71,71,474441.0,110975,7,10.0,,55000000.0,28.18,23.83,229649.0,216020.0,216020.0,216020.0,216020.0,247423.0,216020.0,216020.0,61.0,41.0,,,,,,
110981,21,64,2018,1.0,57,69,72,68,71,893783.0,110984,4,9.0,4900000.0,13000000.0,28.45,26.65,253610.0,241992.0,253610.0,241992.0,241992.0,241992.0,227803.0,258286.0,6.0,6.0,,,,,,
110981,22,64,2018,1.0,57,70,72,70,71,893783.0,110984,5,10.0,4900000.0,13000000.0,28.64,27.08,215048.0,253322.0,253322.0,253322.0,253322.0,241499.0,227803.0,227803.0,60.0,50.0,,,,,,
110981,23,9,2018,1.0,57,69,60,70,68,893783.0,110984,6,10.0,,35000000.0,28.64,26.0,189454.0,253322.0,189454.0,189454.0,255265.0,189454.0,189454.0,189454.0,61.0,51.0,,,,,,
110984,21,64,2018,1.0,57,67,68,68,67,471459.0,110981,1,9.0,2500000.0,3900000.0,27.55,25.69,251149.0,254200.0,212944.0,254200.0,254200.0,253349.0,212944.0,254229.0,6.0,6.0,,,,,,
110984,22,64,2018,1.0,57,68,70,69,67,471459.0,110981,4,8.0,2500000.0,6900000.0,28.36,27.85,205119.0,212944.0,212944.0,212944.0,212944.0,253349.0,205119.0,205119.0,60.0,60.0,,,,,,
110984,23,9,2018,1.0,57,68,70,69,66,471459.0,110981,5,8.0,,34000000.0,28.91,27.63,212944.0,212944.0,212944.0,212944.0,212944.0,212944.0,212944.0,212944.0,51.0,61.0,,,,,,
110986,21,64,2018,1.0,57,69,70,70,69,524431.0,110981,2,4.0,2200000.0,3700000.0,28.0,26.04,177299.0,254068.0,254039.0,254068.0,254068.0,240801.0,254068.0,254068.0,5.0,6.0,,,,,,
110986,22,64,2018,1.0,57,69,69,70,68,524431.0,110981,6,9.0,2200000.0,7700000.0,27.45,25.88,251132.0,254023.0,254023.0,254023.0,254023.0,254069.0,254206.0,254206.0,50.0,70.0,,,,,,
110986,23,9,2018,1.0,57,70,71,70,68,524431.0,110981,6,9.0,,32000000.0,30.45,30.11,251132.0,254206.0,251132.0,254206.0,254206.0,251132.0,254206.0,254206.0,51.0,71.0,,,,,,
110987,21,64,2018,1.0,57,65,67,65,65,531488.0,110986,1,2.0,1600000.0,1900000.0,28.27,25.81,253223.0,254206.0,254206.0,254206.0,254206.0,254949.0,219893.0,261551.0,5.0,5.0,,,,,,
110987,22,43,2018,1.0,57,64,68,63,64,531488.0,110986,3,5.0,1600000.0,2900000.0,27.73,26.05,153062.0,153062.0,253223.0,153062.0,153062.0,222585.0,153062.0,153062.0,50.0,40.0,,,,,,
110989,21,40,2019,1.0,61,64,67,65,64,37324873.0,111332,5,6.0,500000.0,3500000.0,26.55,23.07,253895.0,253917.0,253917.0,253917.0,253917.0,253917.0,253917.0,253917.0,4.0,5.0,,,,,,
110989,23,9,2019,1.0,61,66,66,65,66,467533.0,110990,3,9.0,,13500000.0,25.91,24.42,209073.0,264775.0,264775.0,264775.0,264775.0,261227.0,264775.0,264775.0,41.0,51.0,,,,,,
110990,22,64,2019,1.0,61,66,67,67,64,1548557.0,112853,4,6.0,1900000.0,3500000.0,27.73,26.55,253922.0,261648.0,261648.0,261648.0,261648.0,261648.0,261648.0,261648.0,60.0,60.0,,,,,,
110990,23,9,2019,1.0,61,66,67,66,65,1548557.0,110989,4,10.0,,12500000.0,27.55,25.72,196873.0,261648.0,261648.0,261648.0,261648.0,261648.0,261648.0,261648.0,61.0,61.0,,,,,,
110992,21,64,2019,1.0,61,63,63,63,61,37566920.0,112916,1,10.0,1300000.0,1900000.0,29.73,29.04,251923.0,251923.0,251923.0,251923.0,251923.0,251923.0,252102.0,261485.0,4.0,4.0,,,,,,
110992,22,43,2019,1.0,61,63,62,63,64,37566920.0,112916,3,5.0,1300000.0,2100000.0,26.36,23.43,251923.0,251923.0,251923.0,251923.0,251923.0,251923.0,252098.0,261487.0,40.0,40.0,,,,,,
111001,23,9,338,1.0,60,65,66,66,67,214107.0,112184,3,6.0,,15900000.0,25.27,24.13,224435.0,259893.0,259893.0,259893.0,259875.0,259893.0,259875.0,259893.0,51.0,51.0,,,,,,
111002,21,64,338,1.0,60,65,65,67,66,254517.0,112184,1,2.0,1600000.0,2000000.0,29.18,25.86,253305.0,253265.0,259411.0,253265.0,253265.0,255260.0,255808.0,259411.0,6.0,5.0,,,,,,
111002,22,43,338,1.0,60,64,62,65,64,254517.0,113143,1,2.0,1600000.0,2000000.0,27.82,25.05,253303.0,241115.0,241115.0,241115.0,241115.0,255809.0,255808.0,241115.0,60.0,40.0,,,,,,
111006,21,40,337,1.0,58,62,62,62,61,10948461.0,101108,1,2.0,1700000.0,2100000.0,28.18,25.57,254956.0,254956.0,254956.0,254956.0,254956.0,254956.0,254956.0,259502.0,5.0,5.0,,,,,,
111007,22,43,337,1.0,58,65,68,65,65,456140.0,101108,3,4.0,1900000.0,3600000.0,31.82,30.33,140222.0,218467.0,218467.0,218467.0,218467.0,255489.0,261000.0,261000.0,40.0,50.0,,,,,,
111008,21,64,337,1.0,58,73,73,72,73,472575.0,101108,2,7.0,3100000.0,6700000.0,31.18,27.43,198653.0,253240.0,253241.0,253240.0,253240.0,253242.0,259706.0,253240.0,5.0,3.0,,,,,,
111008,22,64,337,1.0,58,73,73,72,74,472575.0,101108,2,7.0,3100000.0,6700000.0,32.55,29.31,198653.0,256149.0,259410.0,256149.0,256149.0,255434.0,255434.0,241501.0,50.0,30.0,,,,,,
111008,23,9,337,1.0,58,72,72,70,73,472575.0,101108,5,9.0,,52600000.0,31.55,30.21,229749.0,204699.0,269278.0,204699.0,204699.0,25798.0,253239.0,253239.0,51.0,37.0,,,,,,
111010,21,40,2020,1.0,59,67,67,67,65,258416.0,114582,5,9.0,3800000.0,8500000.0,29.45,25.73,214685.0,256180.0,253641.0,256180.0,256086.0,256086.0,256180.0,256086.0,4.0,6.0,,,,,,
111010,23,9,2020,1.0,59,69,69,70,68,258416.0,111013,5,9.0,,19500000.0,30.27,26.81,196434.0,264796.0,264796.0,264796.0,253771.0,191856.0,264796.0,253771.0,61.0,41.0,,,,,,
111011,23,9,2020,1.0,59,67,68,68,68,468375.0,111334,4,6.0,,12500000.0,31.82,31.11,253557.0,253653.0,253653.0,219118.0,253653.0,253557.0,253653.0,253653.0,51.0,51.0,,,,,,
111013,22,64,2020,1.0,59,68,71,70,68,526240.0,111014,4,8.0,3400000.0,8300000.0,28.36,24.78,246013.0,234180.0,253619.0,234180.0,234180.0,246013.0,259833.0,259615.0,50.0,70.0,,,,,,
111013,23,9,2020,1.0,59,69,69,70,69,526240.0,111010,5,10.0,,26300000.0,28.64,24.64,246013.0,246013.0,246013.0,246013.0,246013.0,204542.0,234180.0,231930.0,51.0,71.0,,,,,,
111014,22,43,2020,1.0,59,67,68,68,67,37634995.0,111013,5,9.0,3500000.0,8500000.0,29.55,26.65,186655.0,253772.0,259949.0,253772.0,253772.0,259251.0,253772.0,253772.0,50.0,50.0,,,,,,
111016,23,9,2020,1.0,59,66,66,66,66,258715.0,111010,2,4.0,,11500000.0,29.91,27.83,265448.0,265448.0,265448.0,265448.0,265448.0,265448.0,265448.0,265448.0,61.0,51.0,,,,,,
111019,16,58,353,1.0,52,65,66,65,63,184988.0,101088,4,17.0,830000.0,,27.0,25.47,226545.0,226545.0,231212.0,226545.0,226545.0,217202.0,232709.0,226545.0,,,53.0,62.0,52.0,51.0,59.0,33.0
111019,18,84,353,1.0,52,66,67,69,65,184988.0,101088,3,2.0,1000000.0,6500000.0,27.82,24.96,158969.0,158969.0,215230.0,158969.0,158969.0,240690.0,158969.0,158969.0,,,49.0,51.0,53.0,57.0,71.0,45.0
111019,19,68,353,1.0,52,69,72,70,68,184988.0,101088,5,6.0,2800000.0,16500000.0,29.18,25.32,176920.0,239837.0,203872.0,239837.0,239837.0,242250.0,239837.0,239837.0,5.0,5.0,53.0,35.0,53.0,59.0,75.0,45.0
111019,20,61,353,1.0,52,70,72,67,71,184988.0,101088,5,4.0,2800000.0,16500000.0,27.91,25.71,240689.0,241931.0,176920.0,241931.0,241931.0,203872.0,241931.0,241931.0,5.0,5.0,,,,,,
111019,21,64,353,1.0,52,71,72,71,72,184988.0,101088,5,6.0,2800000.0,16500000.0,28.64,26.21,240689.0,225590.0,203872.0,203872.0,232517.0,221053.0,224317.0,232517.0,5.0,5.0,,,,,,
111019,22,64,353,1.0,52,71,72,71,72,184988.0,112689,5,6.0,2800000.0,16500000.0,28.55,26.75,233230.0,232514.0,232514.0,232514.0,232514.0,232514.0,232514.0,232514.0,50.0,50.0,,,,,,
